Iout_exp,Iin_fit,e_delta1,e_delta2,e_delta1_delta2,e_delta1plusdelta2,N_RC2,C_RC2,S_RC2
34812.40108,20947.66057,0.882958913704612-0.292730285585459i,0.631449886461396+0.741882792979325i,0.35504343103794-0.898830042788098i,0.774715867668631+0.470207519388418i,-0.158259314,-0.755929879,0.635234616
33134.07325,21057.56745,0.340570757599972-0.863669371717176i,0.817902368597052+0.528575867979909i,-0.199009806560978-0.94502985222328i,0.735068417118979-0.526379741005226i,-0.158737738,-0.754752123,0.636514699
26695.47371,21551.28766,-0.44393334691878-0.81334375696834i,0.935062326766128+0.270644908805288i,-0.686569437371243-0.67819940175786i,-0.194978001366902-0.88067540604398i,-0.158850667,-0.754557963,0.636716682
25600.96793,20507.44399,-0.907232388113673-0.179902428064397i,0.972996150909292-0.0100795294283732i,-0.946024284541663-0.186907643652824i,-0.88454695343276-0.165899894491529i,-0.158413402,-0.753146588,0.638494465
30978.76132,20802.44929,-0.71800495000644+0.580450342985534i,0.928474325635187-0.289817960417733i,-0.891406962736001+0.365762173581633i,-0.498424227232115+0.74702397094891i,-0.158101879,-0.752589306,0.639229023
32144.27764,21622.43003,-0.0139284596581364+0.921687762032875i,0.805254447241141-0.544854926659861i,-0.541021024585971+0.796312479997367i,0.490970163902781+0.749782159210226i,-0.157862973,-0.75192142,0.640072987
22224.94605,21617.91812,0.698128499007981+0.599861329943308i,0.613772294550357-0.753550316474527i,-0.0114438832293692+0.961801665463403i,0.880517625746735-0.157896686476018i,-0.157844257,-0.751165224,0.640964525
7091.916441,22524.45752,0.90653938803679-0.152353601105362i,0.370265797304518-0.898178447510326i,0.521170191731475+0.807408661096652i,0.19881980838597-0.870645467739336i,-0.158054931,-0.75026253,0.641969906
2089.644121,21395.65144,0.462336610896531-0.793341457850838i,0.0954049079146477-0.966438490946712i,0.879666016211249+0.384729700952947i,-0.722606539542675-0.522508565275393i,-0.157699717,-0.749574274,0.642859762
12216.37089,21041.67963,-0.313972324957706-0.861979940611614i,-0.18745751281968-0.952507277489867i,0.944866863091037-0.165340187693843i,-0.762185695352061+0.460645540220136i,-0.157512076,-0.748870012,0.643725947
28526.94963,22305.1582,-0.862948994589133-0.309307443421484i,-0.454266222053801-0.857544004317307i,0.695303239735338-0.659496864303459i,0.126763836000323+0.880524660117756i,-0.157307954,-0.748205211,0.644549174
35557.03266,22583.89504,-0.788860484556787+0.465969926007529i,-0.682307914484741-0.689602622814881i,0.214414010425005-0.933103771702333i,0.859579835165012+0.226065290758572i,-0.157814225,-0.747187156,0.645605541
33082.60395,23503.88583,-0.145123967364486+0.904289610847881i,-0.852145823806562-0.462957835115234i,-0.337233820545363-0.89510602061076i,0.542314743279219-0.703400337641287i,-0.157727507,-0.746073392,0.64691332
27524.36514,24427.47404,0.60338949326306+0.688740203962001i,-0.949279896457857-0.196900428701618i,-0.775491031523861-0.558447016646467i,-0.437172274264359-0.77261487940096i,-0.157425232,-0.746094839,0.646961705
27941.33224,24691.91931,0.915247669273095-0.0253346955746737i,-0.965390626207073+0.0858970846522914i,-0.954101006642045-0.0357941564849746i,-0.881395344083699+0.103074984150963i,-0.157676725,-0.744656863,0.648555946
34351.70185,23837.64119,0.564002687056728-0.721316775547661i,-0.899059550191212+0.361306731534519i,-0.81358154276412+0.498053849162788i,-0.246455395557714+0.852284703206408i,-0.157030399,-0.743674811,0.649837294
29850.96482,24249.06408,-0.196625344417679-0.894409272789531i,-0.75590352150432+0.605800176358155i,-0.40115653239506+0.864569007098192i,0.690463085454591+0.556971450643012i,-0.157270463,-0.742979758,0.650573653
15362.50769,24884.26562,-0.815015943568841-0.41799629769791i,-0.548109491350941+0.798458063094885i,0.144976754970905+0.941212299749523i,0.780470488513131-0.421648313575649i,-0.157026835,-0.742339219,0.651364312
2743.911527,24944.32978,-0.841288254045832+0.36278189113116i,-0.293407476956501+0.922762248782108i,0.641845231900938+0.702490466880954i,-0.0879211696648874-0.882751960539607i,-0.157139927,-0.741649629,0.652122197
5852.266698,25243.71728,-0.255139633704102+0.880170257738224i,-0.0135673517039797+0.968017386697848i,0.922954996423478+0.228571051394544i,-0.848558543600839-0.258921180907408i,-0.156860613,-0.740854527,0.653091453
22277.44746,25722.80525,0.517471887230354+0.756575205141392i,0.267454005432835+0.930279250183017i,0.894115299847787-0.32149632832196i,-0.56542628560735+0.683742428269679i,-0.15673989,-0.740360727,0.65368079
38052.44358,25259.27303,0.913205414451103+0.0809338384834411i,0.525558324972069+0.812708690896773i,0.565107408586891-0.763053605890391i,0.414167074051217+0.784705429485318i,-0.156534173,-0.739328382,0.654897798
41660.19188,24782.56018,0.642346808358662-0.654278080692067i,0.738570302218689+0.625318736038863i,0.0465189351730522-0.94779527893049i,0.883550618814964-0.0815588654903672i,-0.156567047,-0.738489656,0.655834846
35354.227,25706.25283,-0.0981586006072506-0.911645173081742i,0.888144242338998+0.384133964554242i,-0.487281487236376-0.813639874626298i,0.263014878637245-0.847378463935049i,-0.156044832,-0.73772155,0.656823288
32197.04417,26644.56628,-0.767081315968493-0.502174346298795i,0.961349137056505+0.109831597006723i,-0.856682719345749-0.405725771691205i,-0.682278350728676-0.567014640433099i,-0.156022497,-0.736749425,0.657919183
36231.6409,26793.84849,-0.874433718401123+0.27497910784169i,0.951794953366498-0.174021595051615i,-0.937264429810473+0.138611004384763i,-0.784429297275209+0.413894077568021i,-0.156873547,-0.735931701,0.658630078
40953.58828,27151.9843,-0.341088626628731+0.850493139371405i,0.860201430579546-0.442987245451831i,-0.701796432388+0.635933697391765i,0.0833526885053717+0.882693326350582i,-0.156371039,-0.735625269,0.659093047
32932.10407,27179.25506,0.442059551556986+0.802161217146515i,0.694357882026455-0.673856221281992i,-0.229599120189784+0.918454580576742i,0.847488860593988+0.259102384787815i,-0.155993,-0.734415108,0.66053053
15433.406,26989.24262,0.900271644582234+0.165388329736976i,0.468474424284182-0.846652207838661i,0.32000423262926+0.890677877177523i,0.561780634917595-0.684736772983238i,-0.15635376,-0.733932248,0.660981914
2599.45559,28084.99781,0.697147315440068-0.592079707009957i,0.201977314740675-0.946365185847289i,0.761319023732115+0.561806177413737i,-0.419515679209631-0.779342618073696i,-0.156783259,-0.732772732,0.662165244
9474.192964,27350.31627,-0.0176884336517142-0.913656127369001i,-0.0821507973679217-0.964264065217868i,0.944987927520321+0.0428718882488511i,-0.87955265265937+0.0921139003237894i,-0.156178535,-0.732039664,0.66311828
28145.85607,26803.37775,-0.718330796826212-0.563366444078013i,-0.359345067751093-0.898672983917661i,0.808614997167925-0.490580592211731i,-0.248153574485459+0.847987433639669i,-0.156372906,-0.731448745,0.663724218
41973.86136,27790.55322,-0.88957385728236+0.200382745247482i,-0.605578412310202-0.755141236882353i,0.398122901391227-0.857780884089932i,0.690023998221779+0.550406438165077i,-0.15685421,-0.730503874,0.66465068
41499.0135,27708.06995,-0.406230456278647+0.815122160704164i,-0.799444785027705-0.545988659227574i,-0.147521268848746-0.93400166222595i,0.769806275420939-0.429847938374475i,-0.155791717,-0.729856186,0.665611329
35683.89141,27263.25401,0.374863114578999+0.828700185757135i,-0.924025223194787-0.289262149082258i,-0.643200769597537-0.693043528163613i,-0.106671376439377-0.874173584240588i,-0.156107876,-0.729277011,0.666172312
34522.80088,28617.96719,0.878084999697418+0.232269682838534i,-0.968373606698962-0.0071902534618493i,-0.920395832046782-0.21642440684777i,-0.848644260254133-0.231237484206048i,-0.156106839,-0.728074274,0.667487413
38210.0811,28569.11275,0.7333831669919-0.533644620244651i,-0.928490850062956+0.275733098429067i,-0.884536476260007+0.334012156037749i,-0.533796075542112+0.697702160052878i,-0.155883071,-0.72725378,0.668433225
35543.44074,28508.94718,0.0487664764755824-0.904353452466231i,-0.807699687112402+0.534871443956685i,-0.547423024479532+0.770934400623249i,0.444324169176924+0.75652979628517i,-0.155762591,-0.726562913,0.669211246
22049.27034,27926.00598,-0.669936264860933-0.607467601258634i,-0.616383674805834+0.747591732676026i,-0.0235452122951627+0.945269669822696i,0.867075533390168-0.126405700640608i,-0.156096236,-0.725588163,0.670190872
5642.200469,29025.41711,-0.892631068937196+0.136606830702027i,-0.371109147933359+0.895246462693115i,0.508632945438875+0.797173474311632i,0.20896677344642-0.849820851499705i,-0.155507229,-0.724773852,0.671207938
3825.718522,28388.62832,-0.456064890255432+0.777898437822109i,-0.0932028395421891+0.96481794643855i,0.867392948606235+0.376756028379701i,-0.708023830529981-0.512521934139422i,-0.156672485,-0.724045138,0.671723708
19611.64144,27359.00319,0.316109021538916+0.843172167536578i,0.193093982155427+0.950078814367817i,0.929855765447924-0.172677019127413i,-0.74004126347689+0.463139955866925i,-0.15537996,-0.723467725,0.672645076
39719.72918,27186.80036,0.852817839401014+0.285312146788394i,0.462735997519985+0.852164066919057i,0.674216969533997-0.663337868339502i,0.151496754269462+0.858764919213787i,-0.155777599,-0.722791785,0.673279508
47423.71993,27597.09685,0.757717010082207-0.482196656770042i,0.692065634651312+0.679500752904961i,0.187553344866831-0.927114575761591i,0.852042894792136+0.181157543545456i,-0.155496841,-0.721582585,0.674640023
40995.72553,28264.61805,0.102148734309914-0.891226051869685i,0.860894305665454+0.447097333724861i,-0.363660433090695-0.873263404526715i,0.486404055235409-0.721581006361984i,-0.154870376,-0.721253994,0.675135295
34932.26323,27816.50311,-0.627746060929945-0.639415399180255i,0.95428943009969+0.175251117647632i,-0.790407539992519-0.519802960469807i,-0.486993167384717-0.720200555657562i,-0.155050313,-0.720105136,0.676319464
37249.26573,27416.95075,-0.890994983015932+0.0858836031147455i,0.963908086311222-0.112216147463236i,-0.945972170821569+0.0123146030526642i,-0.849199741919989+0.182767923926966i,-0.155547742,-0.719465726,0.67688573
43381.24252,27514.25763,-0.49275750292284+0.746256664237057i,0.888756899943071-0.390041971759919i,-0.776514873977577+0.540447735097659i,-0.146870209963391+0.855436867508702i,-0.155356205,-0.718296221,0.678170266
36650.0551,28224.72616,0.270832345487263+0.851436187356881i,0.735307546933647-0.633744199276444i,-0.339896930132222+0.882913315076335i,0.738737812382+0.454429026366938i,-0.15533275,-0.717426241,0.679096486
19256.27059,28030.50157,0.832066261692367+0.323509009484602i,0.516953720417036-0.821784036541957i,0.213895586726708+0.921563231410566i,0.69599428928731-0.516539585162435i,-0.155595292,-0.71660114,0.679906459
3794.902836,27566.06312,0.773414073087594-0.444546979322412i,0.252853638548045-0.937479310795558i,0.694171142209396+0.642708196755332i,-0.22119303330696-0.837465013424957i,-0.155809214,-0.715614508,0.680896225
7759.309173,28182.01588,0.138627222915117-0.880600348521736i,-0.0337430113029189-0.970497001605317i,0.935203684822737+0.142154577657681i,-0.859297697802658-0.10482319666647i,-0.155708174,-0.714716922,0.68186098
25891.735,26994.63641,-0.598944666797896-0.659460799711487i,-0.317538309605462-0.917790242493675i,0.853534397832509-0.407560214519022i,-0.415058810240068+0.759109638572186i,-0.155061343,-0.714426291,0.682312881
41788.04545,28210.44399,-0.888658984662328+0.0538779721699593i,-0.573420218583215-0.783893451466055i,0.477048811945358-0.816582313202283i,0.551809618793311+0.665719240084754i,-0.156252917,-0.713371115,0.683144729
43516.27249,28346.27598,-0.513860251574599+0.726349965468269i,-0.778690065694465-0.580545805619764i,-0.0643648218600364-0.943364777147289i,0.821817298921063-0.267282088601309i,-0.154971653,-0.712313768,0.684537922
35842.09906,28390.64033,0.245174965836505+0.854721203803587i,-0.915085182047018-0.325672936325105i,-0.583512132774797-0.743795617890038i,0.0540035859361732-0.861989559419434i,-0.155390015,-0.71184118,0.684934602
32812.82308,28209.37267,0.819909130405227+0.34265626279231i,-0.970415490437673-0.0418141667262291i,-0.900602433733411-0.286727018964367i,-0.78132463479433-0.366802762388262i,-0.155403382,-0.710845132,0.68596682
36020.90896,27608.14363,0.77922571653645-0.425957520389987i,-0.939666190987189+0.245867333093097i,-0.905604688364957+0.269623601198963i,-0.627483021427835+0.591844029509582i,-0.154649058,-0.709838172,0.687177091
36379.51343,26871.43772,0.153540390464028-0.874054375683837i,-0.825465529386307+0.511815995437001i,-0.59658894438663+0.732365972984749i,0.32061271066012+0.800086185721408i,-0.154936007,-0.709012541,0.687965681
23245.29666,28223.3112,-0.586910147644492-0.664773885692614i,-0.637872849316918+0.732358802577828i,-0.0806361332571388+0.940840795162483i,0.861227055081858-0.00578760033146951i,-0.155393955,-0.707893268,0.689013013
6908.782968,27561.4684,-0.884970633227823+0.0444122571814177i,-0.393502738297975+0.887820628063791i,0.463142108029309+0.822517176062369i,0.308808249423904-0.803171528225218i,-0.155296044,-0.707557355,0.689381139
3555.596726,27665.98751,-0.516200739699232+0.719266828442196i,-0.114060647346355+0.964290078911556i,0.845744260121287+0.418392910897475i,-0.634703676226228-0.579807292085653i,-0.155408201,-0.706701001,0.690233631
17862.73599,26998.96546,0.241167072925376+0.851003095952706i,0.175581477962329+0.954876304077912i,0.934031376546734-0.131054437858385i,-0.770258219922094+0.379705104598165i,-0.154963706,-0.705700538,0.691355874
37635.20458,27175.66286,0.815413354094341+0.340472914926394i,0.449599111615182+0.860342115403889i,0.697192960084747-0.634604622791514i,0.0736859317344699+0.854610770070044i,-0.154800414,-0.705208594,0.691893375
45868.28168,26723.43677,0.772942242608984-0.426293366256653i,0.683521361388823+0.689054212366918i,0.217662188246672-0.916840996168289i,0.822061773666242+0.241218486131281i,-0.154945021,-0.704210099,0.692878042
39514.26921,26573.6267,0.146396230394052-0.86946722786559i,0.856423050735397+0.456252369420525i,-0.337440186888314-0.879345637665611i,0.522073589097407-0.677838148811578i,-0.154395856,-0.703349019,0.69387468
33369.59196,27446.36571,-0.589619990867095-0.654134977721584i,0.952805592405189+0.182700651726539i,-0.774485246957254-0.535163891330156i,-0.442282337945206-0.730987421563383i,-0.154547007,-0.702786864,0.694410317
36380.56577,27061.46896,-0.877765286729097+0.0558552364054687i,0.963996732653727-0.107160456022542i,-0.940903856975456-0.00442023308329887i,-0.840177395839255+0.147905993803121i,-0.154317423,-0.701848396,0.695410117
41457.20896,27765.48081,-0.500393476726342+0.721917442976015i,0.888941835005944-0.387396762067728i,-0.778553920024667+0.52749410384729i,-0.165152215536997+0.835593429125496i,-0.155630134,-0.700812824,0.696161589
34852.32024,27042.30525,0.255348793927996+0.839198979025092i,0.7343136241452-0.632902920910093i,-0.344183175918139+0.874643906218013i,0.718637583340122+0.454624246138969i,-0.155194849,-0.700277545,0.696796237
17231.45197,27100.16992,0.815534325214396+0.319702135305247i,0.51392837494515-0.821656523022611i,0.210263288969452+0.915597500083706i,0.681811575367238-0.505785099197332i,-0.155025412,-0.699038021,0.698078475
3563.394332,27289.92084,0.755358238481565-0.441081252878385i,0.247518921518214-0.936700839757899i,0.690703898998358+0.636024466962584i,-0.226195723423794-0.81672065231809i,-0.15483727,-0.698638578,0.698519525
7596.829437,26669.53515,0.121751217266594-0.864923054283661i,-0.041027053980963-0.967677078994712i,0.928849095839555+0.133860348169816i,-0.841961308487442-0.0823306174511134i,-0.154872356,-0.697651065,0.699497581
24440.37337,25699.78522,-0.602676448054313-0.630472160363638i,-0.325806475922304-0.911766984053168i,0.841224734293707-0.414870495507914i,-0.378487810522293+0.754912400137556i,-0.154989674,-0.696652324,0.700466892
38858.71934,25357.31824,-0.867007885725114+0.0826527197976522i,-0.581226563270869-0.773959275504795i,0.458564770775698-0.817689231481062i,0.567897852881842+0.622988838819773i,-0.1547141,-0.69598316,0.701192879
39338.02503,25558.70999,-0.471161927687187+0.731027161691674i,-0.784307859585841-0.566614082692965i,-0.084819753111079-0.933195137808148i,0.783746287668245-0.306383365029184i,-0.155167814,-0.695347163,0.701723238
31990.21182,25920.92768,0.282238959561811+0.821372978519126i,-0.916757110361976-0.308362692282734i,-0.598067480795673-0.720797029617511i,-0.00546378997501022-0.840031483754162i,-0.15458429,-0.693930876,0.703252204
29867.15172,25890.10134,0.818831411234304+0.286042697950606i,-0.966622605083555-0.0224399621699999i,-0.900761982119096-0.255121914779705i,-0.785082164530531-0.294869883749848i,-0.154200696,-0.693860919,0.70340478
32358.46795,25497.40593,0.730273250730431-0.46592825569954i,-0.929381674808486+0.265401814370715i,-0.886394535375876+0.300060281384657i,-0.555044372402445+0.626841028352892i,-0.155179108,-0.692614269,0.704419084
30460.36357,25208.76626,0.085222340664437-0.860994372557314i,-0.808360781963613+0.529210623996827i,-0.55995805206407+0.74933370182896i,0.386756971218539+0.741094652348198i,-0.155221549,-0.691775281,0.705231916
19993.67353,25079.27862,-0.623444782389436-0.598490417509172i,-0.614448525594715+0.745175609073246i,-0.0363651654228735+0.934402893778866i,0.829055188720806-0.0968342908195096i,-0.15523482,-0.690849942,0.706136393
4996.153029,25147.69733,-0.854888994881551+0.120255222848609i,-0.365125543578389+0.893779960588148i,0.499865401227698+0.789937435876107i,0.20466010061716-0.807990905763213i,-0.153962471,-0.690238043,0.707013259
4803.679945,26649.2212,-0.433066914063249+0.745855010097573i,-0.0828969982754845+0.961570991957222i,0.859559073475135+0.366771551808952i,-0.681292594687517-0.478253723625471i,-0.154966041,-0.689011119,0.707989088
19930.65317,25491.99715,0.318983917835943+0.800485078569731i,0.206732483189813+0.94238649052774i,0.915637778419741-0.185824803672096i,-0.688421986481312+0.466092402913316i,-0.154463631,-0.688699544,0.708401892
36506.48826,24661.94931,0.826022084768047+0.242950285208419i,0.47755978666739+0.837925006485897i,0.648117888631296-0.672675418608612i,0.190900811275366+0.808167847111674i,-0.155349426,-0.687836733,0.709046689
42625.33116,24853.59492,0.700364515817821-0.499763180222489i,0.705053058660547+0.657606609168195i,0.151387429173595-0.921587201349357i,0.822441714387892+0.108204775606893i,-0.155086326,-0.687121718,0.709796711
34489.06424,25128.86127,0.0385720291712258-0.858977137854246i,0.868576151186427+0.417734553545734i,-0.398938567003756-0.844303356502211i,0.39232717582853-0.729974186969379i,-0.15426386,-0.686148022,0.710917261
30588.25601,25094.78393,-0.652150137572942-0.559638653572814i,0.953266060043342+0.140031516414939i,-0.808002350897711-0.467929469010436i,-0.543305542896666-0.624806107033867i,-0.155121671,-0.684898784,0.711935111
36384.85587,24928.1978,-0.842213222699393+0.168627786000594i,0.951392281397257-0.150319116803112i,-0.930688705722349+0.0744018492739099i,-0.775927179506838+0.287031921826149i,-0.154533543,-0.684262927,0.712673203
38381.04738,24889.26209,-0.385774484845751+0.766995684176518i,0.863073220013578-0.426951157246753i,-0.723195194103959+0.590475346094568i,-0.00548193187247198+0.826680297619908i,-0.154691811,-0.683315448,0.713547574
29943.71084,25370.53325,0.366730035543304+0.775902660388345i,0.696282477371465-0.664707356509878i,-0.258831490815281+0.897048307840335i,0.771095903970336+0.296479274095544i,-0.155323667,-0.682448618,0.714239238
12982.15393,26549.55093,0.836963658341376+0.188324154538707i,0.466141882561979-0.841928467422673i,0.297705796776978+0.884949887853829i,0.548699282144655-0.616877754227263i,-0.15486373,-0.681832594,0.714927354
3236.217748,26043.5158,0.663026924495093-0.543924843885579i,0.193562758451966-0.942431462695631i,0.748620859029332+0.558088249886751i,-0.384274565786386-0.730141027431544i,-0.155334454,-0.680995649,0.715622978
11069.05677,25064.36993,-0.0214573270828224-0.857023075749171i,-0.096643691568184-0.956995999494523i,0.933289006611343+0.0323834844780597i,-0.818093939665978+0.103360449977626i,-0.155040909,-0.679935073,0.716694381
28717.88017,23985.54731,-0.689158664285985-0.5093945896954i,-0.378017231128552-0.884221998050682i,0.785558721305185-0.505175038730103i,-0.189904051815035+0.801929183457414i,-0.155490928,-0.678796075,0.717675266
39875.2222,24090.53638,-0.824887802433381+0.231123254119242i,-0.624857374732721-0.730677658974458i,0.357615958559422-0.862950127731175i,0.684313824931973+0.458308018589975i,-0.15390657,-0.678171595,0.718606929
36986.6522,24688.69545,-0.323513081684993+0.792825984154803i,-0.814571407168588-0.510321350498547i,-0.198257123946945-0.912999791427268i,0.66812053312981-0.480717744803366i,-0.154921613,-0.677530326,0.7189933
30603.242,24935.69056,0.42768388887338+0.741361266662873i,-0.929747304441445-0.24324679904471i,-0.683726941050691-0.636963669829073i,-0.217304187781585-0.793311376268545i,-0.155249522,-0.676354979,0.720028616
30271.37771,25044.63726,0.847471028959841+0.116279057901804i,-0.959761103571389+0.0461370566414686i,-0.925133194219662-0.132989498187508i,-0.81873450347991-0.0725002980689532i,-0.154531421,-0.675548995,0.720939053
34377.27355,25061.5693,0.610531837082593-0.598382497311164i,-0.901769642469205+0.33132798777765i,-0.835692597064966+0.418977985769121i,-0.352298207686563+0.741889455714886i,-0.154188875,-0.674795539,0.721717491
28946.73839,24557.35944,-0.099536940098839-0.848443442007987i,-0.76099483333253+0.586152961496977i,-0.446873949923454+0.821342060949521i,0.573064733336616+0.587317203525664i,-0.155252076,-0.673977061,0.722254893
14544.75204,25043.42833,-0.731563012144119-0.43976258351152i,-0.550269828542614+0.787170416372335i,0.102461669156143+0.929610205767006i,0.748725149228399-0.333876679443745i,-0.154592429,-0.672946076,0.723355987
3846.590895,25373.09357,-0.794435937632775+0.310013698388199i,-0.288884811819642+0.915832018144852i,0.615491743101684+0.704421975053514i,-0.0544199947016093-0.817128116969408i,-0.155386349,-0.672026754,0.724040856
7874.221256,24929.14602,-0.239430238161211+0.817566797841633i,-0.000834578092419896+0.960204208742125i,0.907902122496157+0.226066187950152i,-0.784831256983926-0.230584245721093i,-0.155223805,-0.671316494,0.724734419
25854.92282,24323.81752,0.500982428395762+0.687826876990847i,0.287374362625934+0.916088937658123i,0.874188155088542-0.333940768978089i,-0.486141086988225+0.656608270986691i,-0.155076008,-0.67014026,0.725853851
39399.14952,24453.77874,0.849574683647381+0.0223920301163473i,0.549157878631165+0.787437087166114i,0.525910320396963-0.77423440346136i,0.448918316039986+0.681283373978305i,-0.154625669,-0.66941135,0.726622389
38864.92647,25321.44327,0.534759779856707-0.659049694112177i,0.76030665609909+0.586012451029883i,-0.012034523269523-0.936022335111748i,0.79279274663631-0.187703979827527i,-0.154902868,-0.668622884,0.72728821
32594.30555,25464.68487,-0.196807848349283-0.824300416320097i,0.901230872215524+0.330332888589926i,-0.546024567310847-0.760498418460764i,0.0949242287622115-0.807897088210167i,-0.155036074,-0.66736629,0.72841301
31876.08817,25244.64481,-0.772652939344124-0.344914905057526i,0.958788540001892+0.0439821685894423i,-0.883342882027912-0.310440794191126i,-0.725640678138672-0.364683410084358i,-0.154773252,-0.66666678,0.729109618
37052.42338,24859.26954,-0.742446461367105+0.402944044405799i,0.927525918291772-0.246555145375933i,-0.901812261792866+0.252018966216593i,-0.589290408415162+0.556795040023903i,-0.154826437,-0.665911994,0.729788412
36286.32106,24820.15566,-0.130961858344455+0.833045224147355i,0.810211526535217-0.51433814961103i,-0.594246509023687+0.723670147694054i,0.322360131963106+0.742301522619809i,-0.154948808,-0.664957581,0.730631818
23896.29246,26364.87079,0.581247403917069+0.608852927862571i,0.617609892749724-0.734468411152995i,-0.0714743764571626+0.933648716162703i,0.806167389347348-0.0508742657642148i,-0.154927585,-0.664214198,0.731311395
7547.371414,25935.06175,0.835104478685034-0.092279122119526i,0.367511327919034-0.886411409783339i,0.477401464973179+0.805484726889374i,0.225113089181132-0.774159760976932i,-0.155367967,-0.66327898,0.73206644
4507.474687,25407.6524,0.432302306455053-0.718570598217865i,0.0831033054037234-0.955923615696264i,0.853335987592283+0.385187182434955i,-0.65097285378138-0.472963575738184i,-0.155340296,-0.66222387,0.733027656
18666.71537,25666.11284,-0.308902918896979-0.777876846293466i,-0.209169025324434-0.936403266206652i,0.919603018498623-0.175033444191389i,-0.663793497110178+0.451965443957548i,-0.154686224,-0.661501203,0.733817718
35004.39465,25385.65401,-0.804470359391945-0.224981180015862i,-0.48205689748718-0.829535244406543i,0.651726141408752-0.671739016376896i,0.201170667417547+0.775790245827468i,-0.154716554,-0.66084294,0.73440363
40179.66721,24805.6575,-0.664791000983267+0.503119836734937i,-0.710049383232244-0.645165382326217i,0.146771824568214-0.924137135289105i,0.796629942049515+0.0716602105508491i,-0.154823987,-0.660047867,0.735096483
34902.86753,25087.17026,-0.00163842757100798+0.832101657916522i,-0.87176515332197-0.400411074483239i,-0.411611379417855-0.840032783959372i,0.334611042988286-0.724741184848892i,-0.155225141,-0.659228616,0.73574662
30255.73804,25389.65636,0.660482573983084+0.503515680477704i,-0.951969645666705-0.118086660963587i,-0.819896265993143-0.449747807896736i,-0.569300876473289-0.557325825718287i,-0.154730708,-0.658221309,0.736750937
32710.20935,25871.12816,0.79883956471975-0.221488546667131i,-0.943026158067258+0.175413095364601i,-0.92893030765087+0.104558653501183i,-0.714474614071098+0.348996413966606i,-0.155332549,-0.657285349,0.737460341
34638.40602,26399.3445,0.305469869214623-0.769030973140725i,-0.845641086493045+0.452576125494646i,-0.698625366577485+0.620504800480056i,0.0897271861158644+0.788572557538037i,-0.154861416,-0.656415748,0.738333312
23660.41726,26813.41658,-0.427886814617471-0.706573989445461i,-0.668828856854678+0.687353375965448i,-0.212957960376878+0.909358459649421i,0.771849066098505+0.178467627085637i,-0.154817992,-0.655607036,0.739061354
8494.991124,27198.09918,-0.820257643266191-0.085028193603501i,-0.429095026716131+0.857614183377734i,0.3504255003924+0.865210804810711i,0.424889860172767-0.666979413883161i,-0.154388254,-0.654867718,0.739806409
4634.124908,26939.08769,-0.561655401094389+0.602018825070747i,-0.148909752911774+0.94724452738147i,0.785081529984256+0.504049315382341i,-0.486623070430359-0.621671479450425i,-0.154831734,-0.653963191,0.740512575
18356.08132,26577.45794,0.141511141077396+0.809818840495573i,0.145388635621601+0.947687996891683i,0.931469767375526-0.0417723366045588i,-0.746881483067897+0.251846866145812i,-0.155147345,-0.653204108,0.741116054
37056.8715,26158.85537,0.730513012620587+0.374500654277047i,0.426065316474731+0.858780535396342i,0.735703529982695-0.571855842302039i,-0.0103676144752235+0.786912095876847i,-0.154858678,-0.652256658,0.742010287
45032.4332,26061.19486,0.737940754693167-0.35711403605291i,0.666604332561356+0.688795815308574i,0.269646406170806-0.891295909984566i,0.737893157873262+0.270236740126962i,-0.155137306,-0.651139922,0.742932305
39143.48612,26508.01112,0.158893250606339-0.803207751742735i,0.844220794183489+0.453692320785263i,-0.29523318110709-0.88246248703655i,0.498550175178154-0.605996038445882i,-0.15438554,-0.650484455,0.74366335
32526.24738,26203.55382,-0.545267126783639-0.609496920258668i,0.942031146799948+0.175628912255049i,-0.750823360953093-0.548547214978336i,-0.406613335628473-0.669929755127755i,-0.154481338,-0.649529286,0.744477217
35873.04798,26120.11903,-0.813978722727872+0.0689699653648448i,0.950673565495547-0.119114393318838i,-0.92907171411747-0.0126695233523974i,-0.765612738991562+0.162524504617674i,-0.15513454,-0.648722959,0.745044792
39972.59954,26022.58778,-0.433754529070899+0.691218963794152i,0.869221426246127-0.402616191429226i,-0.764147154526609+0.527326079656342i,-0.0987327837532662+0.775458930067226i,-0.154689387,-0.648129601,0.745653234
31448.14646,26349.07102,0.291622999001895+0.761296916577447i,0.705299067700384-0.647960337217812i,-0.317003607632059+0.871855018966918i,0.69897163610443+0.347981868731513i,-0.154298188,-0.646767412,0.746916789
14336.88517,26922.71894,0.783127365284473+0.223804681886609i,0.474384498493655-0.83179836084065i,0.246910502185474+0.893455225578235i,0.557663849978877-0.545234586995771i,-0.154284627,-0.645975825,0.747603539
4817.352957,26498.09122,0.648479835441603-0.491597173226818i,0.198361184959372-0.936582961092171i,0.718731761383665+0.584155577196717i,-0.33178830758486-0.70486896229041i,-0.153857952,-0.644987619,0.74854496
12717.72216,27123.40314,-0.00429514441209976-0.813041191327313i,-0.0965468321236483-0.952257756489223i,0.923549668247743+0.0586686392838707i,-0.773810098200171+0.0825866359903524i,-0.154395414,-0.644415913,0.748925713
