Iout_exp,Iin_fit,e_delta1,e_delta2,e_delta1_delta2,e_delta1plusdelta2,N_RC2,C_RC2,S_RC2
27901.98336,24616.09687,0.931121173816098+0.0239379437712322i,0.539804688040204+0.804803631617694i,0.534111973501424-0.787525443195529i,0.48335823067888+0.76229151643308i,-0.371575284,-0.398025274,0.838754052
27290.07083,26408.10965,0.616711909238069-0.698621613064497i,0.748142053246061+0.615942347069915i,0.0131187570781217-0.951740441820852i,0.891698750103383-0.142809227198083i,-0.372957594,-0.39642733,0.838896784
21895.59186,25970.21191,-0.139803573036364-0.92177257842816i,0.893559921228473+0.375128716529065i,-0.512644983105894-0.802296007824674i,0.22086049456761-0.876103367490142i,-0.374431253,-0.394672078,0.839068493
19370.37356,25422.28788,-0.797033962552427-0.484420641441491i,0.963733368476838+0.10257659724562i,-0.869718689502685-0.388024683021035i,-0.718438004486483-0.548609368303939i,-0.376064124,-0.392518291,0.839348352
21555.23217,24406.30622,-0.883135305215077+0.300974937535872i,0.952645897746178-0.178784520054839i,-0.93995552838831+0.154699759825382i,-0.787505565912076+0.444613461254322i,-0.377161559,-0.390672504,0.839717208
22833.24453,24836.94587,-0.335164195855843+0.870975625541791i,0.86111550125984-0.445230687266839i,-0.699715195636376+0.646763406747073i,0.099169991833881+0.899235997641656i,-0.37923063,-0.387911087,0.840065561
17993.98817,25783.44034,0.454050065575623+0.815469463261143i,0.696748135329076-0.674239592816185i,-0.227955491114596+0.925404889996112i,0.866180335399086+0.262038296613134i,-0.380553072,-0.386908591,0.839929512
8690.951434,26847.19952,0.917083024597849+0.173491017746897i,0.473319388198753-0.846394247617417i,0.31958982118445+0.898113845610771i,0.580914975564381-0.694097134229261i,-0.381884204,-0.384799132,0.840294305
4639.413893,27455.2561,0.720212470040233-0.593439364417185i,0.209633126066785-0.94703353501335i,0.761747702209707+0.573468631831008i,-0.411026587573268-0.806469910556758i,-0.383409316,-0.383155407,0.840350947
9505.72194,27505.535,0.00474209441906006-0.932909529820125i,-0.0720497672018761-0.967509026146297i,0.951861821128466+0.0585936940644769i,-0.902940057477812+0.0626278952906731i,-0.384590884,-0.381626805,0.840506561
18228.49597,26729.73551,-0.713798651400633-0.600016916203981i,-0.347882534456885-0.905939585360154i,0.826526406863264-0.476069898126389i,-0.295260992333754+0.855393859806572i,-0.386129278,-0.379221902,0.840889697
21421.87749,26891.2776,-0.917139590082886+0.165181464220427i,-0.594447250299199-0.767396845007154i,0.426875523865131-0.853137546590767i,0.671950841961724+0.605618360654533i,-0.388232859,-0.377698481,0.840606483
17118.99509,27616.01224,-0.458686785775829+0.810341668807686i,-0.790743403781252-0.563502226180426i,-0.114766858005875-0.947171830889526i,0.819332884593753-0.382301304514545i,-0.389530091,-0.375542052,0.840971964
11040.29448,28120.9889,0.330109846201752+0.869721062012714i,-0.91998153791158-0.311465874924344i,-0.618596387399424-0.726528597369111i,-0.0328065324685225-0.902945272252918i,-0.390729542,-0.373769056,0.841205678
9628.406277,28984.65874,0.879118133809483+0.301020341188903i,-0.971028306033825-0.0326454914386043i,-0.916996275975165-0.264160919189903i,-0.843821635305512-0.320998515497184i,-0.392513887,-0.371570331,0.841349479
13691.97296,28737.41456,0.791902741725066-0.483919257900371i,-0.939377689631279+0.249255512991718i,-0.910372328885412+0.286357675957091i,-0.62327622505984+0.651969078582763i,-0.393923975,-0.369065626,0.841792393
14746.83916,28480.20498,0.132582208626533-0.917228085244995i,-0.827562455458767+0.510199392858419i,-0.60053410864934+0.741761035607427i,0.358249154083567+0.826706888786176i,-0.395285038,-0.367076719,0.842023441
9115.686275,28788.42954,-0.620834362855182-0.686180343331886i,-0.644966989862699+0.727864714240095i,-0.0903882940550455+0.9501101554365i,0.899864129730467-0.00931975556829929i,-0.396918761,-0.364773424,0.842256232
2110.78238,30075.59963,-0.922956773648822+0.040564709861827i,-0.407053503561988+0.883561244925507i,0.450107381037295+0.841586626082309i,0.339851382804464-0.832000843207814i,-0.398736626,-0.363118349,0.842112825
3631.158002,31458.80652,-0.556167632601971+0.735689915008865i,-0.134063936393859+0.963844253180952i,0.840511869618044+0.452047538055457i,-0.634528474583004-0.634688462460016i,-0.399780425,-0.361460995,0.842331684
14846.79144,31535.23283,0.21213592886957+0.895828981672118i,0.150694623961712+0.961687820948384i,0.950182959199317-0.0886563849208189i,-0.8295400772969+0.339005150706521i,-0.401389613,-0.359728709,0.842306871
27463.65216,30513.49416,0.824134645995111+0.406417528060467i,0.422836538158279+0.87711353470886i,0.742122355927561-0.59985129867277i,-0.00800007391588166+0.89470783303674i,-0.402643383,-0.358178855,0.842369325
31810.87398,31205.61313,0.83659410932546-0.375884597276855i,0.658987192982165+0.717216961154264i,0.285627801484533-0.910386797844952i,0.8208956123734+0.352316349165259i,-0.404947243,-0.355652853,0.842335607
27419.94006,32141.2123,0.242219652567382-0.882773435219373i,0.838796323469811+0.495585768436392i,-0.266629000993234-0.916012532501793i,0.640662905294081-0.620426499270823i,-0.405706518,-0.353332695,0.842946083
23031.08341,32508.57935,-0.52582700827688-0.747161154206553i,0.946701041252311+0.231155818094974i,-0.729570985805077-0.614526879806516i,-0.32509032840491-0.828886214945297i,-0.407355416,-0.351535163,0.842902396
23571.83077,32398.95177,-0.909255068244527-0.0693965499362953i,0.97328485016354-0.053399516524708i,-0.947747405648389-0.106798462772024i,-0.888669925071895-0.0189888296647157i,-0.40910238,-0.349322938,0.842976468
26605.92122,31902.4398,-0.6305047306654+0.656429569715048i,0.916112762397414-0.333610445640128i,-0.847637107683824+0.4368359960009i,-0.358621669230522+0.811706470606492i,-0.411177437,-0.347300013,0.842802283
24235.721,31417.8411,0.105887664329665+0.902320128386458i,0.779967165805666-0.585316296367944i,-0.462592156800811+0.833653525900703i,0.6107315771264+0.641802297670499i,-0.412363733,-0.346109521,0.84271288
15188.6647,31814.59187,0.762762523175386+0.490559789740598i,0.576460556651545-0.786754077714191i,0.0780953704237063+0.950000561185146i,0.825652423643651-0.31731815597107i,-0.41445847,-0.34389438,0.842590988
6454.358756,32069.12348,0.861825579010912-0.277302571469633i,0.323055213539062-0.920448909899143i,0.592480877200508+0.74644119290032i,0.0231743968393433-0.882850456164845i,-0.415569323,-0.342527565,0.842601047
8107.091618,32774.88309,0.332115202818697-0.840632289178471i,0.0415716514642147-0.974741182909638i,0.907159701433105+0.291304418602599i,-0.805592334488314-0.358672838193063i,-0.417426219,-0.339656135,0.842846299
16934.1393,32242.86143,-0.438516167092537-0.788759471510162i,-0.243687290957087-0.944815871012462i,0.915796433974999-0.26208150065702i,-0.638371650294537+0.606527693193637i,-0.419382529,-0.337843324,0.842602548
23499.51681,31773.7813,-0.886706118655301-0.160707087290697i,-0.508035614633045-0.833141966736303i,0.615212777767226-0.726940718728293i,0.316586469216094+0.820397003481207i,-0.421022328,-0.336249424,0.842422497
20646.70919,32716.23862,-0.685252177565953+0.583360607684157i,-0.72854503632584-0.649280876302448i,0.10673593000068-0.94609019474333i,0.878001959154646+0.0199166592218646i,-0.422626943,-0.334067075,0.842488204
13200.34767,33182.80282,0.0174958742062467+0.898639652594764i,-0.886041362077593-0.409077438131078i,-0.437803016685391-0.845192388795587i,0.352111138674026-0.803389069200155i,-0.424164371,-0.33169971,0.842650083
9380.503766,32837.8187,0.706012156945705+0.554581586385241i,-0.96678173138504-0.133301202071267i,-0.83406421070464-0.458144703667772i,-0.608633263359112-0.630271615477576i,-0.426210374,-0.329393869,0.842522701
12203.81196,33029.47711,0.875211013476912-0.195828700934562i,-0.963665059887396+0.15414600864618i,-0.947638784232819+0.084122869758878i,-0.813224061088907+0.32362356126442i,-0.427651301,-0.326802558,0.842801606
14166.20533,32730.45031,0.401161122482614-0.801195354062424i,-0.876868059987471+0.428301727863446i,-0.739772246513198+0.597804220810373i,-0.00861202071262466+0.874360617698635i,-0.429068091,-0.324837248,0.842841236
10584.92873,32806.76089,-0.367303160016981-0.816455949431838i,-0.713848929394468+0.665313970679172i,-0.280773305918777+0.908481768628811i,0.805398517142456+0.338454281565757i,-0.430923568,-0.323712181,0.842327168
3510.216686,32932.12107,-0.864414285356364-0.230493343708405i,-0.488715853348377+0.844522601602678i,0.273591777778969+0.910420368896334i,0.617109803395185-0.617371649970102i,-0.432371884,-0.320403203,0.84285059
2592.576635,32896.44161,-0.723789490840208+0.524829700810617i,-0.221013055236668+0.950268697453769i,0.734854187142491+0.602709558959448i,-0.33876230945557-0.803788712346552i,-0.434766337,-0.318570514,0.84231238
11528.78293,32837.09491,-0.0490698061732156+0.892204277347195i,0.0659716344247342+0.973272681484636i,0.945916010030154+0.0898475381857404i,-0.871595264759918+0.0111018725831964i,-0.435940339,-0.317052931,0.842278733
24377.23255,32153.09556,0.661493121592694+0.600092671933569i,0.34723136835479+0.911459112836732i,0.834659493186394-0.453589139171444i,-0.317268772612482+0.811294933369653i,-0.438099827,-0.31493745,0.841952068
31155.65891,32302.23556,0.882387388894929-0.135799484564731i,0.598221009385059+0.770154009729797i,0.438762522492042-0.842299031608816i,0.632449192010138+0.598336080962152i,-0.43950434,-0.312397646,0.84216648
29188.60579,33152.37813,0.449739773102763-0.77087672314161i,0.797003593655627+0.561635295078945i,-0.106877141808643-0.943477397062803i,0.791395791243897-0.361801788434029i,-0.441264618,-0.310734963,0.841860432
24046.89605,32159.20861,-0.31623664308636-0.834306877092013i,0.926174408678745+0.30407359793057i,-0.615976064687428-0.722322548391809i,-0.0391995920174752-0.868872892408061i,-0.443279009,-0.308076221,0.841778983
23661.55029,31957.24841,-0.847418710719929-0.278543154831578i,0.974393370901839+0.0199542504193447i,-0.914429295159084-0.254188151063086i,-0.820161054239578-0.288320208741718i,-0.445389463,-0.306325323,0.841304304
27154.65023,32914.31577,-0.749011128524498+0.48412572171792i,0.937390136023712-0.265882837943488i,-0.899925697515123+0.300922732307843i,-0.573394922839053+0.652963880637087i,-0.446982414,-0.30341186,0.841515501
25116.51073,33054.61631,-0.0935990793365268+0.886774815637822i,0.818352160054231-0.528414730185265i,-0.577175263771273+0.752947090976699i,0.391987866186213+0.775153218112103i,-0.449469991,-0.301334513,0.840936852
16520.6185,33036.75138,0.631509090960625+0.629357510680244i,0.627659773307956-0.74462858287427i,-0.0565655784492923+0.946843082084354i,0.865010444173368-0.0752173269910073i,-0.450789554,-0.298233241,0.841335633
7566.691327,33467.61702,0.886154418649591-0.0969719367364223i,0.381989532699292-0.895543933527855i,0.48344740094639+0.815874452565731i,0.25165908261262-0.830632478589435i,-0.45328295,-0.2967936,0.840504342
7217.622973,32089.09733,0.480011480694992-0.751026325877963i,0.102862666510438-0.96788608942814i,0.857450716800374+0.404747867756567i,-0.677532672751695-0.541849005429831i,-0.454819707,-0.294972911,0.840316229
13923.76488,31496.07389,-0.284384321841525-0.844595213986658i,-0.185235566473912-0.955262588872809i,0.936780094206053-0.145476388387232i,-0.754132119709865+0.428110776421147i,-0.45648562,-0.292379504,0.840317991
20632.73105,33215.53121,-0.83636269824876-0.307325472480551i,-0.457001645486016-0.858737860232311i,0.69391441162425-0.645667902423918i,0.118307110689975+0.858664560495642i,-0.459333436,-0.290410077,0.839448729
19105.0076,33814.36904,-0.763144205545494+0.459627686109045i,-0.688536854041481-0.686753737175809i,0.212194384893106-0.923615819985945i,0.841103941611136+0.207621534138545i,-0.460145802,-0.288409375,0.839693808
12181.86113,34339.58667,-0.119094186226753+0.882669597772566i,-0.85945235995358-0.454400822562806i,-0.342624201069629-0.883398146638622i,0.50344157068837-0.704495972681025i,-0.462998312,-0.285968209,0.838960783
7963.892546,33973.83118,0.613958789092355+0.644920244302348i,-0.954670710352526-0.18210281151641i,-0.779325659951576-0.538634141130136i,-0.468686683618668-0.727490089397776i,-0.464535196,-0.283186969,0.839053636
9425.684251,32744.52492,0.886919310822522-0.0758039540361817i,-0.96576418813935+0.106172233112938i,-0.947153987236385-0.00804008411655227i,-0.848506633082813+0.167374947948521i,-0.466536352,-0.281084996,0.83865012
12345.92474,32216.27415,0.495044262861075-0.739408640930754i,-0.891710663090266+0.385017593953345i,-0.787963625653624+0.525323764558159i,-0.156750912015409+0.849939320486214i,-0.468487576,-0.27845629,0.838440592
9668.801509,32127.19353,-0.267857250453915-0.848161529699721i,-0.738998429961541+0.62982603429611i,-0.356522177182298+0.877168263212096i,0.732140300232556+0.458086568991023i,-0.47150036,-0.276415875,0.837426053
3830.402523,32802.59341,-0.829265392456563-0.320436128923065i,-0.521068635057353+0.818963407776332i,0.198178750941104+0.925704977464356i,0.694529650265131-0.512168795436201i,-0.473334842,-0.274006475,0.837181581
2154.167078,33338.25988,-0.767657882025887+0.447431774430828i,-0.257142258736755+0.935685707427566i,0.684280688147001+0.653931410892544i,-0.22125823466267-0.833340125513476i,-0.475383558,-0.272212342,0.836607566
9510.232738,32859.70199,-0.129489675940693+0.878495697428139i,0.0294668853910992+0.969629378330303i,0.933412597834437+0.15574458215418i,-0.855630894403367-0.099670461949878i,-0.477421276,-0.269330838,0.836378398
20330.06974,31269.99707,0.605306292255596+0.648882160381951i,0.313405871010211+0.917741687587212i,0.859093961463036-0.396367488160153i,-0.405799663161841+0.758878296819301i,-0.479863654,-0.267486268,0.835572962
26270.18095,31068.45393,0.884073436771584-0.0683518350019287i,0.569522805183947+0.784566849524781i,0.486897758368122-0.810985380156249i,0.557126567545466+0.654686782226658i,-0.481990327,-0.265321182,0.835038842
24878.6282,30995.53612,0.497385980258136-0.733193422976029i,0.775095830583041+0.581860198418793i,-0.0541969336086215-0.944154320029717i,0.812137870060727-0.278886059995903i,-0.484162478,-0.262362237,0.834718815
20569.73576,30868.50609,-0.263090150445147-0.845193819033488i,0.911853510138952+0.327562037446444i,-0.576393076722074-0.749474904168289i,0.0369537322333577-0.856871296345337i,-0.486429956,-0.260833347,0.833875278
20550.23945,31495.97779,-0.824212551334999-0.320540533192402i,0.967606683034729+0.0442196483858137i,-0.898227368998828-0.29442024844683i,-0.783339383241681-0.346603551315691i,-0.488543107,-0.258160384,0.833475849
22718.21462,33025.22161,-0.763361274706136+0.444703182582663i,0.937345467213999-0.243004718208798i,-0.90769134203586+0.262910080955518i,-0.607468259122442+0.602340903900972i,-0.491751538,-0.255033972,0.83254772
21372.5272,33055.26943,-0.127173556981475+0.87328628231295i,0.82370182560802-0.508564650580909i,-0.601343491065797+0.728639095771306i,0.33936944196688+0.784003480589033i,-0.494520115,-0.253550229,0.831361916
14906.5612,31767.77737,0.603679993453331+0.642349584411508i,0.636733959388179-0.728801881603779i,-0.0857102174294501+0.940563181639656i,0.852529138201482-0.0309573209216529i,-0.496900747,-0.251177862,0.830662287
7385.11078,30699.14967,0.877440141453295-0.0728741236751272i,0.393048853448864-0.884058101829516i,0.459635093015038+0.824735733379107i,0.280451882119505-0.804351156678822i,-0.499133676,-0.248572325,0.830106933
6726.151804,29663.11261,0.488040981906062-0.731529960162932i,0.114338276334128-0.960437521789232i,0.844560818320247+0.421413590185654i,-0.646787057401907-0.552374745925245i,-0.501499302,-0.245599282,0.829565361
11809.88168,29265.44051,-0.26924613754483-0.835993285601298i,-0.174543819072766-0.951061536566262i,0.934706082847028-0.128786893402589i,-0.748085809645382+0.401987106075957i,-0.504798621,-0.243426552,0.828203793
16583.39808,30305.11195,-0.821241463006006-0.308156784552142i,-0.447792966483789-0.85670128022715i,0.698497436412801-0.633815256405913i,0.103747839082444+0.841549053429573i,-0.507174725,-0.240885637,0.827494503
15367.36212,30402.66728,-0.750634943379325+0.451596441833936i,-0.680958669660262-0.685728765667082i,0.218361396298761-0.917206241159186i,0.820824043082522+0.20721346093554i,-0.51001083,-0.238831997,0.826346714
9461.821743,30382.50213,-0.111895338531477+0.867670815166076i,-0.853136055551899-0.453387869937946i,-0.337900615230386-0.879812702388843i,0.488853370444857-0.689509267575515i,-0.51241951,-0.235804098,0.825725623
6295.690668,30790.49747,0.610119914014303+0.625386423856649i,-0.948847991539951-0.180447281485798i,-0.775682603786336-0.534632533432827i,-0.466061774947942-0.703491132076964i,-0.515284603,-0.23365359,0.824552545
7524.993994,30378.97044,0.86784679518835-0.090505740366058i,-0.959447565104722+0.108646765888724i,-0.941673103900862-0.00244950553073799i,-0.822820338542262+0.181124259806322i,-0.517880869,-0.231244289,0.823606171
9091.210299,30367.57767,0.46645172337745-0.736066503421279i,-0.88391285396528+0.387954616862365i,-0.777649274654061+0.530307436951569i,-0.126742275727563+0.831580743375036i,-0.520761635,-0.229492655,0.822276926
7241.199329,29872.29052,-0.288265939033428-0.821179406268197i,-0.728959726374304+0.632369632848991i,-0.341056805048381+0.876827887154624i,0.729423179685812+0.41631608926804i,-0.52472117,-0.22647434,0.82059467
2496.760147,29896.66485,-0.822219580693715-0.281961528497895i,-0.508459269136225+0.819878473760748i,0.214951563462187+0.915477396725672i,0.649239354713122-0.530754182210793i,-0.526686152,-0.224428073,0.81989987
2542.89915,29492.76644,-0.72956332968997+0.470599627593762i,-0.242208930949716+0.933551479296979i,0.69513821149025+0.632627193843348i,-0.262622224352441-0.795068358377721i,-0.530107081,-0.221582032,0.818465451
9319.247276,29049.66733,-0.0816166712339355+0.863319708902859i,0.0458350221055529+0.963082515801106i,0.930726959245598+0.127631042155631i,-0.835189019121032-0.0390333111215683i,-0.532236336,-0.218936158,0.817797456
18184.49276,29653.26244,0.627277026086317+0.597367499717367i,0.329706921883133+0.905737216641053i,0.838814072692754-0.421924211760271i,-0.334240399066908+0.765104347235135i,-0.536045163,-0.218086637,0.815533301
23013.8272,30335.14589,0.856414479700291-0.12376111736496i,0.583770756764679+0.766621122878962i,0.451702786500918-0.822594163579353i,0.594827615681949+0.584297308935455i,-0.539373811,-0.214947542,0.814171057
21154.99529,30805.67565,0.431303242691548-0.749187755090872i,0.78503836116837+0.55824018172972i,-0.0942719341217379-0.933198703591881i,0.756816299360786-0.347370326883201i,-0.542268508,-0.212848934,0.812796556
18078.55971,30410.66295,-0.322760126516517-0.801113922813217i,0.91525686160389+0.299389935306337i,-0.60662559801928-0.71469449091567i,-0.0555629749223267-0.829856148178451i,-0.546440623,-0.210337664,0.810655113
17654.33549,29376.38946,-0.828882748593761-0.240165563244913i,0.962575164560473+0.0134707663750859i,-0.904545422468616-0.244139512539124i,-0.794626733935164-0.242343092420876i,-0.549165095,-0.209041829,0.809147341
18736.92008,29395.72301,-0.699730326812136+0.503975230446027i,0.922636325591415-0.273620800849012i,-0.882771460954064+0.312306370427725i,-0.507698511472122+0.656446627208487i,-0.55274785,-0.206550429,0.807344395
17562.29936,30498.14831,-0.0344463213485371+0.861066147869854i,0.798993863451047-0.535835369420655i,-0.548947277031144+0.757947909686606i,0.43386729806352+0.706444125498421i,-0.55685419,-0.204962359,0.804925887
11839.37931,30633.39816,0.656647421995563+0.557282266515378i,0.602810933784834-0.749336699080114i,-0.0211330653466633+0.935085547417206i,0.813426299667067-0.156114168197758i,-0.560204063,-0.202691435,0.803172891
6640.149579,30530.21284,0.843005222495151-0.174175314758605i,0.351866289658378-0.894675378487923i,0.5137841942114+0.780935130017886i,0.140794754147096-0.815502438257336i,-0.564201996,-0.201023935,0.800790263
7105.136565,30002.38974,0.381346224006713-0.771316100408368i,0.0689542368369492-0.958571292922159i,0.866191945349126+0.350070529954363i,-0.713066033773092-0.418733056060809i,-0.566994369,-0.199886621,0.799101674
11449.61308,29475.57803,-0.373450770835058-0.77482467994098i,-0.220178449738199-0.935140560871796i,0.91101335444852-0.204697482367022i,-0.642344174001319+0.519828660145002i,-0.569973723,-0.197082695,0.797676387
14332.50908,29315.13835,-0.840446696252842-0.181745996613994i,-0.489172599664695-0.826452373516307i,0.632255397735492-0.686378456025553i,0.260919085006885+0.783494328574418i,-0.574605217,-0.195054592,0.794847743
12117.82777,29486.1609,-0.659653105775982+0.551263390170675i,-0.713461296235424-0.642361738708194i,0.128925089273574-0.923724296811296i,0.824747469708864+0.0304308230522152i,-0.578786053,-0.194117066,0.792038726
6763.632829,29418.94536,0.0299199151330731+0.858990797139571i,-0.872519579374254-0.399630043520656i,-0.419944683964648-0.832209984997071i,0.317172817877908-0.761443185993338i,-0.581895278,-0.193443105,0.789922488
4780.234016,29625.96811,0.696377369858742+0.503594500638888i,-0.95175263142958-0.120410606590792i,-0.818874320823928-0.444326326855733i,-0.602140874933352-0.563148612677318i,-0.585719148,-0.192497405,0.787323425
6226.667108,29403.36593,0.824833678748866-0.240900223858164i,-0.943847846712774+0.169764998017071i,-0.925582127956302+0.101737395854187i,-0.7376210655577+0.367401045398368i,-0.589391963,-0.190680433,0.785020451
6735.480976,29577.43704,0.315507135200719-0.799188874976599i,-0.849464384947656+0.444317531074428i,-0.701875987323447+0.611158343413525i,0.0870815532418766+0.819067837487755i,-0.593506655,-0.189131495,0.782292294
4587.820699,29658.33934,-0.438035544507003-0.739086074609722i,-0.67719392587895+0.678055188941575i,-0.227539628063971+0.901933323822722i,0.797776158022803+0.203492326533598i,-0.597620491,-0.188707865,0.779253999
2108.740188,29494.6546,-0.852427079920544-0.106584756334114i,-0.442792934819655+0.849490052803059i,0.327910224363499+0.869982867360271i,0.467991378724034-0.67693334806824i,-0.601542987,-0.187179283,0.776603795
3448.626723,29434.73989,-0.60618360710595+0.608585804536592i,-0.167753733720386+0.942822426856227i,0.765675235978176+0.526592153662955i,-0.472098781771325-0.673616040572331i,-0.605135787,-0.186091259,0.774065141
10753.99057,29790.90087,0.110249527671573+0.851750168412489i,0.122657118695927+0.949409021651913i,0.928826338937355-0.00534497286111246i,-0.795136404682572+0.209145117710501i,-0.609306473,-0.186596625,0.770669481
18189.19565,29864.79801,0.741088780778552+0.43376837338627i,0.401714885075632+0.868577495290804i,0.758691064299995-0.535118073281808i,-0.0790550528909159+0.81794424926106i,-0.612920792,-0.185737602,0.768001161
20836.31731,29196.88414,0.796183500949315-0.321110080156804i,0.643695274264214+0.707709387188133i,0.316170912853265-0.872493035590294i,0.739752175055915+0.356769496430605i,-0.616400343,-0.185325831,0.765314446
19378.11705,29247.96953,0.232341935884025-0.826190109563469i,0.826249488631164+0.481580561116722i,-0.239832837378738-0.896081151719399i,0.589849502264413-0.570747795684968i,-0.619584137,-0.185520402,0.762690201
17703.68476,29324.15765,-0.512034120060303-0.688354421542481i,0.932476075571313+0.211016770361002i,-0.709325537480667-0.597193395153247i,-0.332205239934832-0.749921815931857i,-0.623872692,-0.185363716,0.759225999
17900.29272,29540.97919,-0.857381651059785-0.0146961301584148i,0.952496828348498-0.0790144552743266i,-0.923134654010609-0.0832736215938655i,-0.817814510037751+0.0537475267558049i,-0.628008917,-0.18542649,0.755791397
18752.55064,29982.02564,-0.534490110536187+0.669930261263891i,0.884388835669785-0.361701639707434i,-0.80398404809873+0.460519650587884i,-0.230382212545334+0.785804793127473i,-0.631015875,-0.185596454,0.75324287
15812.07924,30564.28163,0.204853878212223+0.831586802001236i,0.734383593645832-0.610865969961348i,-0.394637188750124+0.837921749260375i,0.658429405665318+0.485565441067659i,-0.634435331,-0.186536371,0.750129252
9866.27719,30804.43265,0.783525270941307+0.344160581757593i,0.516311513723137-0.803388085666943i,0.157216404156928+0.912437172824885i,0.681037629620291-0.451780796562112i,-0.638410826,-0.187052441,0.746621589
6494.806688,30654.95185,0.749538280666491-0.411392581078338i,0.250339993729504-0.921359872615968i,0.652077840385398+0.656873651970226i,-0.19140120761542-0.793582510963185i,-0.641852808,-0.188013152,0.743421854
8025.638114,29974.85815,0.129767122575911-0.84423920106152i,-0.0388809954391266-0.953760415683214i,0.910717848735127+0.163498912689644i,-0.810247406241523-0.0909418842440104i,-0.645344744,-0.189235126,0.740081411
11197.62326,29013.6139,-0.59042638146849-0.615905613849404i,-0.324496251571073-0.897498388727398i,0.839191921392116-0.389055443367388i,-0.361183148422802+0.72976578904583i,-0.648582126,-0.190506967,0.736917615
11939.27637,28884.36067,-0.846919268031097+0.0942042094529158i,-0.579935867588938-0.757721193793772i,0.463170992353914-0.800351958440454i,0.562539386530465+0.587096278879864i,-0.651637605,-0.191877687,0.733861009
8555.090687,29945.8625,-0.439145247940534+0.728936665647553i,-0.781388266562989-0.54735881598851i,-0.08103315066994-0.920879800452295i,0.742132854297085-0.329212534644835i,-0.65460734,-0.193948097,0.730665769
4509.75023,30087.34689,0.312125374691789+0.790368303883497i,-0.910025470234656-0.285941406778007i,-0.595702287081287-0.706561161282139i,-0.0580430161908691-0.808504856130629i,-0.657412457,-0.194988257,0.727866266
4067.873427,30291.72903,0.816387875114505+0.231064886923572i,-0.953772169333822+0.00220254212171376i,-0.893490487049359-0.235103177076171i,-0.779156964812089-0.218585129775373i,-0.660294241,-0.195957192,0.724991144
5988.876548,30148.53426,0.677614064746138-0.508309273536389i,-0.90845156299133+0.29020226110255i,-0.865710233314822+0.321954319840648i,-0.468067055703883+0.658419487771339i,-0.663160245,-0.197823448,0.721861922
5712.947795,30702.15263,0.00611423151744418-0.845612316564637i,-0.778198166612733+0.551146556718926i,-0.522203704328704+0.761524379691567i,0.461298232836594+0.661423792063568i,-0.665850358,-0.199763812,0.718844782
3276.784498,31239.94032,-0.668161871698684-0.515880727150736i,-0.575095625554095+0.760598922702995i,0.0119011750453796+0.923024924235455i,0.776635294890037-0.211522450313182i,-0.668275759,-0.20142291,0.71612618
2472.589274,31376.37195,-0.813496348897427+0.219564392044737i,-0.318069758751514+0.898890848826258i,0.5415819763297+0.74719167498236i,0.0613841647019273-0.801081216785562i,-0.670567813,-0.203037443,0.713522666
6780.574439,32211.92266,-0.316242935318199+0.779321597075079i,-0.0311368798583109+0.952977700264832i,0.873065497968409+0.298057164154441i,-0.732829285064283-0.325638108163651i,-0.673036374,-0.204416089,0.710800213
14449.88594,31880.32743,0.429271181278287+0.721401089788554i,0.258831641537792+0.917681270522533i,0.884796634475643-0.260139620664089i,-0.550907304118374+0.580655551311291i,-0.675246101,-0.206791372,0.708010605
20407.51085,31203.53157,0.832697878174939+0.0929650155159358i,0.52462137448196+0.796199571473444i,0.572211126464849-0.722873332184623i,0.362832399860538+0.711765127988439i,-0.677304186,-0.208940299,0.705410626
20765.48127,31022.54555,0.575264984271929-0.606996413665657i,0.741229044258361+0.599832451682881i,0.0497480818231384-0.920273921456069i,0.79049926145897-0.104860765686502i,-0.679269177,-0.210599218,0.703022775
18545.8533,31321.42981,-0.13744756379617-0.82332029187142i,0.888219311384759+0.346944939761168i,-0.490850340254349-0.779629943720149i,0.163563228600929-0.778975719436713i,-0.681409803,-0.213011021,0.700217918
18407.22692,31446.53044,-0.7386913143577-0.385355327695943i,0.951661587550534+0.0612619562221726i,-0.850831521383818-0.352402979488462i,-0.67937652771615-0.411981537888058i,-0.683256577,-0.215084796,0.69778183
19456.59922,31083.88128,-0.75091609024702+0.357432091989732i,0.92546253207294-0.230348524158754i,-0.897577559745991+0.204368279993765i,-0.61261075137751+0.503762422052408i,-0.684345535,-0.217548543,0.695947888
18354.2899,31054.14277,-0.165660605208199+0.813462412865154i,0.811965648821624-0.500397675234239i,-0.6136578561494+0.68564402094508i,0.272543979496099+0.743399717578138i,-0.686312827,-0.219887687,0.693269933
13750.48814,31561.60432,0.549711101140208+0.620147556852245i,0.621757680590563-0.723367171420433i,-0.10357363447463+0.913886259197005i,0.790381483303321-0.0120614577578478i,-0.687917477,-0.221617448,0.6911261
8774.562677,31770.91668,0.824585595281367-0.0670557855948693i,0.372695945847708-0.878125493299589i,0.44450102823343+0.804689297277788i,0.248436313561699-0.749081052061026i,-0.688718546,-0.223914937,0.689585168
7281.686279,31448.39154,0.44046191660388-0.698695435913093i,0.088244412921194-0.949939997844527i,0.82805216132434+0.398225479750823i,-0.624850437640411-0.480068360662154i,-0.690143496,-0.227075325,0.687123604
